date,as_of_date,scenario_id,alias,capital_brl,market_state,driver_regime,driver_confidence_score,driver_gross_exposure,recommended_mode,order_count,fill_count,selected_assets,target_weights_json,notes
2024-04-18,2024-04-18,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.8778125,0.755625,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-04-19,2024-04-19,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.8778125,0.755625,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-04-22,2024-04-22,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.8778125,0.755625,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-04-23,2024-04-23,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.8778125,0.755625,ataque,4,4,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-04-24,2024-04-24,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.8778125,0.755625,ataque,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-04-25,2024-04-25,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.8778125,0.755625,ataque,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-04-26,2024-04-26,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.8778125,0.755625,ataque,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-04-29,2024-04-29,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.8778125,0.755625,ataque,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-04-30,2024-04-30,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.8778125,0.755625,ataque,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-05-01,2024-05-01,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.8778125,0.755625,ataque,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-05-02,2024-05-02,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.8778125,0.755625,ataque,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-05-03,2024-05-03,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.8778125,0.755625,proteção,4,4,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-05-06,2024-05-06,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.8778125,0.755625,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-05-07,2024-05-07,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.8778125,0.755625,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-05-08,2024-05-08,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.8778125,0.755625,ataque,4,4,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-05-09,2024-05-09,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.8778125,0.755625,ataque,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-05-10,2024-05-10,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.8778125,0.755625,ataque,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-05-13,2024-05-13,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.8778125,0.755625,ataque,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-05-14,2024-05-14,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.8778125,0.755625,ataque,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-05-15,2024-05-15,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.8778125,0.755625,ataque,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-05-16,2024-05-16,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.8778124999999999,0.7556249999999999,ataque,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-05-17,2024-05-17,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.8778124999999999,0.7556249999999999,ataque,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-05-20,2024-05-20,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.8778124999999999,0.7556249999999999,ataque,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-05-21,2024-05-21,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.8778124999999999,0.7556249999999999,ataque,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-05-22,2024-05-22,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.8778125,0.755625,ataque,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-05-23,2024-05-23,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.8778125,0.755625,ataque,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-05-24,2024-05-24,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.8778124999999999,0.7556249999999999,ataque,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-05-27,2024-05-27,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.8778124999999999,0.7556249999999999,ataque,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-05-28,2024-05-28,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.8778124999999999,0.7556249999999999,proteção,4,4,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-05-29,2024-05-29,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.8778124999999999,0.7556249999999999,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-05-30,2024-05-30,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.8778124999999999,0.7556249999999999,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-05-31,2024-05-31,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.8778124999999999,0.7556249999999999,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-06-03,2024-06-03,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.8778124999999999,0.7556249999999999,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-06-04,2024-06-04,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.8778124999999999,0.7556249999999999,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-06-05,2024-06-05,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.8778124999999999,0.7556249999999999,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-06-06,2024-06-06,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.8778124999999999,0.7556249999999999,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-06-07,2024-06-07,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.8778124999999999,0.7556249999999999,ataque,4,4,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-06-10,2024-06-10,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.8778124999999999,0.7556249999999999,ataque,0,0,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-06-11,2024-06-11,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.8778124999999999,0.7556249999999999,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-06-12,2024-06-12,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.8778124999999999,0.7556249999999999,ataque,3,3,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-06-13,2024-06-13,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.8778124999999999,0.7556249999999999,ataque,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-06-14,2024-06-14,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.8778124999999999,0.7556249999999999,ataque,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-06-17,2024-06-17,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.8778124999999999,0.7556249999999999,ataque,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-06-18,2024-06-18,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.8778124999999999,0.7556249999999999,ataque,3,3,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-06-19,2024-06-19,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.8778124999999999,0.7556249999999999,ataque,0,0,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-06-20,2024-06-20,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.8778124999999999,0.7556249999999999,ataque,0,0,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-06-21,2024-06-21,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-06-24,2024-06-24,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-06-25,2024-06-25,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-06-26,2024-06-26,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-06-27,2024-06-27,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-06-28,2024-06-28,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-07-01,2024-07-01,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-07-02,2024-07-02,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-07-03,2024-07-03,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-07-04,2024-07-04,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-07-05,2024-07-05,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-07-08,2024-07-08,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-07-09,2024-07-09,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-07-10,2024-07-10,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-07-11,2024-07-11,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-07-12,2024-07-12,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,4,4,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-07-15,2024-07-15,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-07-16,2024-07-16,hephaestus_1000,Hephaestus,1000.0,defense,stress,0.95,1.0,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2024-07-17,2024-07-17,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.95,1.0,ataque,4,4,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-07-18,2024-07-18,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.95,1.0,ataque,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-07-19,2024-07-19,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.95,1.0,ataque,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-07-22,2024-07-22,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.95,1.0,ataque,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-07-23,2024-07-23,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.95,1.0,ataque,3,3,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
